_step,step,eval/episode_reward,eval/episode_success_any,eval_idx,variant,seed,run_id,run_name
44267008.0,44267008.0,26.75,0.11328125,125,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
44616192.0,44616192.0,56.26171875,0.15234375,126,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
44965376.0,44965376.0,39.33203125,0.109375,127,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
45314560.0,45314560.0,47.5703125,0.125,128,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
45663744.0,45663744.0,40.39453125,0.109375,129,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
46012928.0,46012928.0,52.828125,0.1640625,130,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
46362112.0,46362112.0,43.73046875,0.140625,131,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
46711296.0,46711296.0,45.40625,0.1484375,132,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
47060480.0,47060480.0,46.03125,0.12890625,133,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
47409664.0,47409664.0,80.45703125,0.16015625,134,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
47758848.0,47758848.0,67.87890625,0.171875,135,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
48108032.0,48108032.0,70.4140625,0.16796875,136,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
48457216.0,48457216.0,114.6328125,0.20703125,137,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
48806400.0,48806400.0,73.4296875,0.1953125,138,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
49155584.0,49155584.0,96.55078125,0.203125,139,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
49504768.0,49504768.0,77.08203125,0.1875,140,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
49853952.0,49853952.0,81.72265625,0.17578125,141,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
50203136.0,50203136.0,54.109375,0.15234375,142,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
50552320.0,50552320.0,68.62890625,0.19140625,143,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
50901504.0,50901504.0,67.09765625,0.16015625,144,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
51250688.0,51250688.0,45.5703125,0.13671875,145,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
51599872.0,51599872.0,58.49609375,0.17578125,146,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
51949056.0,51949056.0,63.19921875,0.2109375,147,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
52298240.0,52298240.0,85.85546875,0.1953125,148,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
52647424.0,52647424.0,66.50390625,0.13671875,149,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
52996608.0,52996608.0,78.6328125,0.14453125,150,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
53345792.0,53345792.0,72.69140625,0.19921875,151,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
53694976.0,53694976.0,72.30859375,0.1796875,152,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
54044160.0,54044160.0,75.390625,0.17578125,153,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
54393344.0,54393344.0,89.94921875,0.19921875,154,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
54742528.0,54742528.0,87.4765625,0.1640625,155,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
55091712.0,55091712.0,67.04296875,0.1640625,156,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
55440896.0,55440896.0,100.05859375,0.203125,157,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
55790080.0,55790080.0,68.41796875,0.19921875,158,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
56139264.0,56139264.0,83.17578125,0.19921875,159,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
56488448.0,56488448.0,84.71875,0.2109375,160,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
56837632.0,56837632.0,84.171875,0.203125,161,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
57186816.0,57186816.0,113.33203125,0.25,162,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
57536000.0,57536000.0,74.4375,0.21875,163,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
57885184.0,57885184.0,55.4375,0.1796875,164,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
58234368.0,58234368.0,88.73046875,0.23046875,165,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
58583552.0,58583552.0,60.55078125,0.16015625,166,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
58932736.0,58932736.0,58.40234375,0.1484375,167,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
59281920.0,59281920.0,71.26171875,0.18359375,168,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
59631104.0,59631104.0,35.85546875,0.1171875,169,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
59980288.0,59980288.0,88.328125,0.1640625,170,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
60329472.0,60329472.0,87.4140625,0.1640625,171,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
60678656.0,60678656.0,78.55078125,0.1953125,172,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
61027840.0,61027840.0,90.79296875,0.22265625,173,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
61377024.0,61377024.0,39.6328125,0.140625,174,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
61726208.0,61726208.0,67.56640625,0.14453125,175,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
62075392.0,62075392.0,72.890625,0.17578125,176,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
62424576.0,62424576.0,80.5390625,0.171875,177,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
62773760.0,62773760.0,97.859375,0.2421875,178,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
63122944.0,63122944.0,116.5234375,0.21484375,179,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
63472128.0,63472128.0,73.3828125,0.16015625,180,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
63821312.0,63821312.0,75.875,0.16015625,181,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
64170496.0,64170496.0,73.23046875,0.1796875,182,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
64519680.0,64519680.0,67.5625,0.16015625,183,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
64868864.0,64868864.0,69.4765625,0.171875,184,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
65218048.0,65218048.0,90.51953125,0.1953125,185,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
65567232.0,65567232.0,84.73828125,0.2109375,186,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
65916416.0,65916416.0,77.6875,0.16796875,187,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
66265600.0,66265600.0,51.7109375,0.171875,188,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
66614784.0,66614784.0,72.59765625,0.1640625,189,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
66963968.0,66963968.0,83.25390625,0.2265625,190,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
67313152.0,67313152.0,82.1796875,0.22265625,191,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
67662336.0,67662336.0,88.828125,0.23046875,192,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
68011520.0,68011520.0,73.98046875,0.22265625,193,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
68360704.0,68360704.0,53.48828125,0.1640625,194,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
68709888.0,68709888.0,61.3515625,0.15234375,195,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
69059072.0,69059072.0,80.578125,0.20703125,196,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
69408256.0,69408256.0,83.47265625,0.16015625,197,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
69757440.0,69757440.0,60.6171875,0.1328125,198,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
70106624.0,70106624.0,56.171875,0.16015625,199,Vanilla CRL,0,f14tzlyf,crl_ab70_s0
619008.0,619008.0,0.0,0.0,0,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
968192.0,968192.0,0.0,0.0,1,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
1317376.0,1317376.0,0.0,0.0,2,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
1666560.0,1666560.0,0.0,0.0,3,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
2015744.0,2015744.0,0.0,0.0,4,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
2364928.0,2364928.0,0.0,0.0,5,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
2714112.0,2714112.0,0.0,0.0,6,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
3063296.0,3063296.0,0.0,0.0,7,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
3412480.0,3412480.0,0.0,0.0,8,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
3761664.0,3761664.0,0.0,0.0,9,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
4110848.0,4110848.0,0.0,0.0,10,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
4460032.0,4460032.0,0.0,0.0,11,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
4809216.0,4809216.0,0.0,0.0,12,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
5158400.0,5158400.0,3.703125,0.0078125,13,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
5507584.0,5507584.0,0.26171875,0.01953125,14,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
5856768.0,5856768.0,0.80859375,0.0078125,15,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
6205952.0,6205952.0,3.140625,0.01171875,16,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
6555136.0,6555136.0,21.63671875,0.046875,17,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
6904320.0,6904320.0,3.62109375,0.015625,18,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
7253504.0,7253504.0,3.4140625,0.00390625,19,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
7602688.0,7602688.0,0.01953125,0.00390625,20,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
7951872.0,7951872.0,17.3828125,0.0234375,21,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
8301056.0,8301056.0,9.1484375,0.03125,22,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
8650240.0,8650240.0,4.35546875,0.0234375,23,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
8999424.0,8999424.0,25.79296875,0.0625,24,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
9348608.0,9348608.0,13.875,0.05078125,25,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
9697792.0,9697792.0,21.63671875,0.06640625,26,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
10046976.0,10046976.0,26.78125,0.0703125,27,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
10396160.0,10396160.0,38.9296875,0.08203125,28,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
10745344.0,10745344.0,51.87109375,0.12109375,29,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
11094528.0,11094528.0,38.109375,0.08203125,30,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
11443712.0,11443712.0,29.203125,0.0703125,31,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
11792896.0,11792896.0,48.19921875,0.12109375,32,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
12142080.0,12142080.0,33.50390625,0.12109375,33,Vanilla CRL,1,ci5k73lf,crl_ab70_s1
